item_type,song_name,song_duration_ms,artists,album_name,release_date,song_preview_url,song_url,popularity,genre
track,Say It,237786,Tory Lanez,I Told You,2016,,https://open.spotify.com/track/2Gyc6e2cLxA5hoX1NOvYnU,76,r&b
track,The Weekend,272186,SZA,Ctrl,2017,https://p.scdn.co/mp3-preview/4671d1aa1268202225a569c0cfb029ff6e5b8e90?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,76,r&b
track,Them Changes,188453,Thundercat,Drunk,2017,https://p.scdn.co/mp3-preview/8c16626fc3fb8ad11b32788b59bc5d0a159f703c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7CH99b2i1TXS5P8UUyWtnM,76,r&b
track,oui,238320,Jeremih,Late Nights: The Album,2015,,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,76,r&b
track,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),227960,"T-Pain, Yung Joc",Epiphany (Expanded Edition),2007,https://p.scdn.co/mp3-preview/f7af382c64f472191f8e5ccf8d37b9ca98b5f9e7?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1tkMs9wDPknQ3ZHcKDw1ES,75,r&b
track,Fantasy,243493,Mariah Carey,Daydream,1995,https://p.scdn.co/mp3-preview/1c23e1ae9b28c452b4d6f2ed4eea9f532dc13f0f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,75,r&b
track,Karma,188906,Summer Walker,Last Day Of Summer,2018,,https://open.spotify.com/track/2Fyjjpg03fn7n5cj0Qm380,75,r&b
track,Love On Top,267413,Beyoncé,4,2011,https://p.scdn.co/mp3-preview/b33aaf728bc4a9357d00b4460ba81fde8a1407b2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf,75,r&b
track,Return of the Mack,213093,Mark Morrison,Return of the Mack,1996,https://p.scdn.co/mp3-preview/456989fb9b32c4525f0668676ad5067d20479b4a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9,75,r&b
track,All I Want Is You (feat. J. Cole),295920,"J. Cole, Miguel",All I Want Is You,2010,https://p.scdn.co/mp3-preview/aecf5f5430727ac6b8d1bd315e9b8e257ef61faf?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5VA4Ispp52EA1sOqzMz3Av,74,r&b
track,Consideration,161066,"Rihanna, SZA",ANTI (Deluxe),2016,,https://open.spotify.com/track/6t90Z9XkdsHD8xMxro6KRP,74,r&b
track,Cry Me a River,288333,Justin Timberlake,Justified,2002,https://p.scdn.co/mp3-preview/6d55ea590f690f42992ab1a91aea064d0d334d73?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7Lf7oSEVdzZqTA0kEDSlS5,74,r&b
track,Earned It (Fifty Shades Of Grey),277680,The Weeknd,Beauty Behind The Madness,2015,,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP,74,r&b
track,Let Me Love You,256733,Mario,Let Me Love You,2004,https://p.scdn.co/mp3-preview/b89e675435ad7a4789f7eb2a969567b7bf5e2a02?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,74,r&b
track,Long Way 2 Go,220639,Cassie,Cassie (U.S. Version),2006,https://p.scdn.co/mp3-preview/617b3978a129d311a3386e00d13c6615c5e1597b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4v5kAh2wWyCSuKuhMJK8u6,74,r&b
track,Loyal (feat. Lil Wayne & Tyga),264946,"Chris Brown, Lil Wayne, Tyga",X (Expanded Edition),2014,https://p.scdn.co/mp3-preview/9696b487065b7208ef30666935eb4781df6b5d8a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5BrTUo0xP1wKXLJWUaGFtk,74,r&b
track,Pour It Up,161200,Rihanna,Unapologetic (Deluxe),2012,,https://open.spotify.com/track/76VtA90NKurNqaQpV126Ue,74,r&b
track,Pretty Little Fears (feat. J. Cole),240341,"6LACK, J. Cole",East Atlanta Love Letter,2018,,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp,74,r&b
track,Session 32,98026,Summer Walker,Session 32,2018,,https://open.spotify.com/track/2ktg2oZDyFAX3iY1QNkXl5,74,r&b
track,Tadow,301893,"FKJ, Masego",Lady Lady,2018,,https://open.spotify.com/track/51rPRW8NjxZoWPPjnRGzHw,74,r&b
track,Trip,213993,Ella Mai,Ella Mai,2018,,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA,74,r&b
track,Godspeed,177922,Frank Ocean,Blonde,2016,https://p.scdn.co/mp3-preview/9a87fcae1c0166a31f78997b87e8d5c28747734f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/34xTFwjPQ1dC6uJmleno7x,73,r&b
track,What A Wonderful World,139226,Louis Armstrong,What A Wonderful World,1968,,https://open.spotify.com/track/29U7stRjqHU6rMiS8BfaI9,76,jazz
track,My Baby Just Cares for Me - 2013 Remastered Version,215746,Nina Simone,Little Girl Blue (2013 Remastered Version),1958,,https://open.spotify.com/track/6VTbbVjKOC2qWagIDbkJrC,69,jazz
track,Unforgettable,191973,Nat King Cole,Unforgettable,1954,,https://open.spotify.com/track/648TTtYB0bH0P8Hfy0FmkL,67,jazz
track,The Girl From Ipanema,321826,Stan Getz,The Girl From Ipanema - The Bossa Nova Years,1989,,https://open.spotify.com/track/3898C4AbdbptwYet6547e5,67,jazz
track,Stormy Weather,187666,Etta James,At Last!,1960,,https://open.spotify.com/track/2IdwQxhJn9ZE4zIotcCefR,67,jazz
track,La vie en rose - Single Version,206333,Louis Armstrong,Highlights From His Decca Years,1994,,https://open.spotify.com/track/3yYfoYGVpriV4fG9L1ogsD,67,jazz
track,Take Five,324133,The Dave Brubeck Quartet,Time Out,1959,https://p.scdn.co/mp3-preview/eb37af1ddf50ffaa177884c1a62fc669e69dd472?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1YQWosTIljIvxAgHWTp7KP,66,jazz
track,Solitude,207600,Billie Holiday,Solitude,1956,,https://open.spotify.com/track/30QD4VRP9yEneOh0eGTrtJ,66,jazz
track,Cheek To Cheek,354533,"Ella Fitzgerald, Louis Armstrong",The Complete Ella And Louis On Verve,1997,,https://open.spotify.com/track/33jt3kYWjQzqn3xyYQ5ZEh,66,jazz
track,What A Diff'rence A Day Made,151866,Dinah Washington,What A Diff'rence A Day Makes! (Expanded Edition),1959,,https://open.spotify.com/track/66iKqUazBbTlAEjcZrpDkD,64,jazz
track,Petite fleur,163186,Jill Barber,Chansons,2013,https://p.scdn.co/mp3-preview/cae81962b7d0284815adc917041c5f725578b72b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6Xy0TKhM0Ytjt65QuVEN67,64,jazz
track,In A Sentimental Mood,255226,"Duke Ellington, John Coltrane",Duke Ellington & John Coltrane,1963,,https://open.spotify.com/track/0E8q2Fx2XuzXCO2NSAppkR,64,jazz
track,I Fall In Love Too Easily,201440,Chet Baker,Chet Baker Sings,1956,,https://open.spotify.com/track/0F845nujLVqCb0XMZCh5Pc,64,jazz
track,Dream A Little Dream Of Me - Single Version,185160,"Ella Fitzgerald, Louis Armstrong","Love, Ella",2007,,https://open.spotify.com/track/78MI7mu1LV1k4IA2HzKmHe,64,jazz
track,Blue Moon,207826,Billie Holiday,Solitude,1956,,https://open.spotify.com/track/1pZn8AX1WulW8IO338hE5D,63,jazz
track,I'll Be Seeing You,211533,Billie Holiday,Billie Holiday,1957,,https://open.spotify.com/track/4smkJW6uzoHxGReZqqwHS5,63,jazz
track,My Funny Valentine,141133,Chet Baker,Chet Baker Sings,1956,,https://open.spotify.com/track/4l9hml2UCnxoNI3yCdL1BW,63,jazz
track,Summertime,298133,"Ella Fitzgerald, Louis Armstrong",Porgy And Bess,1958,,https://open.spotify.com/track/2gNjmvuQiEd2z9SqyYi8HH,63,jazz
track,Blue in Green (feat. John Coltrane & Bill Evans),337733,"Bill Evans, John Coltrane, Miles Davis",Kind Of Blue (Legacy Edition),1959,https://p.scdn.co/mp3-preview/9cedbd49d385ca7b8e22d7ba1d000a294dd8754e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0aWMVrwxPNYkKmFthzmpRi,62,jazz
track,All of Me,181440,Billie Holiday,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),1933,https://p.scdn.co/mp3-preview/9e9abd033894e3e373e795742d0c63c982d786ca?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1LGqJ3nvxpVXDWpEzq4DJD,62,jazz
track,A Kiss To Build A Dream On - Single Version,181493,Louis Armstrong,Satchmo Serenades,2000,,https://open.spotify.com/track/5y8zb3grlQonjdqd27K39T,62,jazz
track,Time After Time - Vocal Version,166760,Chet Baker,Chet Baker Sings,1956,,https://open.spotify.com/track/4m6OC8u2rC6LMFtFWsME7d,61,jazz
track,My One And Only Love,295240,"John Coltrane, Johnny Hartman",John Coltrane And Johnny Hartman,1963,,https://open.spotify.com/track/0uPkCpuoERqrkBL06Art50,61,jazz
track,Fly Me To The Moon,142533,Astrud Gilberto,The Shadow Of Your Smile,1965,,https://open.spotify.com/track/7ilc2TB1RZXbQJyFs5qCiC,61,jazz
track,There Will Never Be Another You,205666,"Lester Young, Oscar Peterson Trio",The President Plays With The Oscar Peterson Trio,1959,,https://open.spotify.com/track/6oSm3mBWFxJHEnjE2IqhmA,60,jazz
track,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",562640,"Bill Evans, Cannonball Adderley, John Coltrane, Miles Davis",Kind Of Blue (Legacy Edition),1959,https://p.scdn.co/mp3-preview/d1a1a7b585e7bcf9becc2ab44938f6399fe90659?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4vLYewWIvqHfKtJDk8c8tq,60,jazz
track,I Got It Bad And That Ain't Good,306226,Oscar Peterson Trio,Night Train (Expanded Edition),1963,,https://open.spotify.com/track/4ol2UyMTiklHVujAWg02nE,60,jazz
track,Every Breath You Take,167653,Karen Souza,Karen Souza Essentials,2007,https://p.scdn.co/mp3-preview/6e1fc49913e62082ac329d404d04a56b9ddc0048?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4u2b3QdJ6FkyaaTK0TrRQR,60,jazz
track,Corcovado (Quiet Nights Of Quiet Stars),254666,"Antônio Carlos Jobim, Astrud Gilberto, João Gilberto, Stan Getz",The Girl From Ipanema - The Bossa Nova Years,1989,,https://open.spotify.com/track/4SrJyRdyHYxxkcVMQ3QkGE,60,jazz
track,Alone Again (Naturally),230680,"Diana Krall, Michael Bublé",Wallflower,2014,,https://open.spotify.com/track/0JCfVb2qlq79Q479BUb0jK,60,jazz
track,Cantaloupe Island - Remastered,333946,Herbie Hancock,Empyrean Isles (Expanded Edition),1964,,https://open.spotify.com/track/0sCeNwt8xRCMR4NhKpMyBe,59,jazz
track,It's Only A Paper Moon,160133,"Ella Fitzgerald, The Delta Rhythm Boys",The War Years (1941-1947),1994,,https://open.spotify.com/track/373yGkNo74RZgmQgTiR8xK,59,jazz
track,Fly Me To The Moon,147146,"Count Basie, Frank Sinatra",Ultimate Sinatra,2015,,https://open.spotify.com/track/2dR5WkrpwylTuT3jRWNufa,59,jazz
track,As Time Goes By,194573,Billie Holiday,The Complete Commodore Recordings,1997,,https://open.spotify.com/track/3lO4Z6BSp773vcovgYurHg,59,jazz
track,My Foolish Heart,297320,Bill Evans Trio,Waltz For Debby [Original Jazz Classics Remasters] (OJC Remaster),1961,,https://open.spotify.com/track/6yKkA8HzwWTZ5taIMaG4Nm,59,jazz
track,When Sunny Gets Blue,282320,McCoy Tyner,Today And Tomorrow,1964,,https://open.spotify.com/track/1J9iVCaEriyoMXpj2XszhU,59,jazz
track,Say It (Over And Over Again),255960,John Coltrane Quartet,Ballads (Deluxe Edition - Rudy Van Gelder Remaster),1963,,https://open.spotify.com/track/016HKF7A4O7tatoJ9BgZM1,59,jazz
track,Teach Me Tonight,167493,Dinah Washington,"The Complete Dinah Washington On Mercury, Vol.4 (1954-1956)",1988,,https://open.spotify.com/track/0Rk9byjmZksAJX15onGns5,59,jazz
track,My Little Brown Book,319733,"Duke Ellington, John Coltrane",Duke Ellington & John Coltrane,1963,,https://open.spotify.com/track/4rmCI9VWrwrJTJ8XQ80BMN,58,jazz
track,L-O-V-E,128520,Gregory Porter,"Nat ""King"" Cole & Me (Deluxe)",2017,,https://open.spotify.com/track/70gk9Y6aKEdWiASuu59T7Q,58,jazz
track,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,179640,Chet Baker,Chet Baker Sings,1956,,https://open.spotify.com/track/4gFlHAye7To29Fs4UszQUH,58,jazz
track,Give Me The Simple Life,140520,Lorez Alexandria,Alexandria The Great,1964,,https://open.spotify.com/track/7Kc3hZoCRTs5dNHU7GqT9x,58,jazz
track,Skating In Central Park,324200,"Bill Evans, Jim Hall",Undercurrent,1962,,https://open.spotify.com/track/1cpANF6zMBoFoxkoIjZHjv,57,jazz
track,I'm Glad There Is You,147413,Julie London,Julie Is Her Name,1955,,https://open.spotify.com/track/1xlyVmdCo5lMRIzuMlAUF7,57,jazz
track,Herman’s Habit,111613,Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),2016,,https://open.spotify.com/track/4f6PUDRYJI51UrZy0jDAxD,57,jazz
track,Creep,211306,Karen Souza,Karen Souza Essentials,2007,https://p.scdn.co/mp3-preview/1316a1a9de6621003c46e1d8e87a8b6f386c4436?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/32SkNdTcuxvUGjtv0ObOgu,57,jazz
track,All The Things You Are,195666,"Ella Fitzgerald, Nelson Riddle",Ella Fitzgerald Sings The Jerome Kern Songbook,1963,,https://open.spotify.com/track/5gPetRvxQKyOjjwZX1dzbt,57,jazz
track,Night And Day,278293,Diana Krall,Turn Up The Quiet,2017,,https://open.spotify.com/track/5gSYmTVASekarEoK4puiRD,57,jazz
track,Gary's Theme - Remastered,257693,Bill Evans,You Must Believe In Spring (Remastered Version),1981,,https://open.spotify.com/track/3f9KhpRN6mMYoVnpuozgHD,56,jazz
track,A Nightingale Sang In Berkeley Square,419626,"Bob Brookmeyer, Stan Getz",Recorded Fall '61,1961,,https://open.spotify.com/track/1xaTXPoDk4VOU9XhYX4KJM,56,jazz
track,Almost Like Being In Love,290293,"Art Taylor, Paul Chambers, Red Garland",Red Garland's Piano,1957,,https://open.spotify.com/track/6CDQBADsdzJwc3qZ3OPDHH,56,jazz
track,Autumn In New York,356626,"Ella Fitzgerald, Louis Armstrong",Ella And Louis Again,1957,,https://open.spotify.com/track/0f2489MzoisF9pKduawvce,56,jazz
track,But Not For Me - Vocal Version,184466,Chet Baker,Chet Baker Sings,1956,,https://open.spotify.com/track/3pfbQmD5xGH9Tcc7GqGfSL,56,jazz
track,California Dreamin',197146,Diana Krall,Wallflower,2014,,https://open.spotify.com/track/14IV6ycAWxurGj5KvHtNAT,56,jazz
track,Giant Steps - 2020 Remaster,287843,John Coltrane,Giant Steps (60th Anniversary Super Deluxe Edition) [2020 Remaster],2020,https://p.scdn.co/mp3-preview/8ba4567261c9bc0b9c2393ffbaea1753e7a04b07?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1ZXu0ib26kWfQQngREMcU2,56,jazz
track,Love Me Or Leave Me,244866,Nina Simone,Let It All Out,1966,,https://open.spotify.com/track/2XzHou7MZzOBQBqjWw86Nt,56,jazz
track,Midnight Blue - Remastered,242346,Kenny Burrell,Midnight Blue (The Rudy Van Gelder Edition),1963,,https://open.spotify.com/track/2kF9Ijd7I2Kk2P4bYqUmzG,56,jazz
track,Summertime,204573,"Debby Davis, Manhattan Jazz Quartett",New York Lounge Jazz (Vocal Classics),2010,https://p.scdn.co/mp3-preview/470ca73b156385dbf64dff1a5a030928dd304f28?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/04ptRnX17bfLoQ7i4pZAKc,56,jazz
track,Summertime,167121,Charlie Parker,April In Paris: The Genius Of Charlie Parker #2,1957,,https://open.spotify.com/track/6cU4urQRUieTBH08yKHAqj,56,jazz
track,Autumn Leaves,659520,Cannonball Adderley,Somethin' Else (Rudy Van Gelder Edition),1958,,https://open.spotify.com/track/0X5DcGkbxCXSadgj01ZXd7,55,jazz
track,Bye Bye Blackbird,194240,Etta Jones,Don't Go To Strangers (Rudy Van Gelder Remaster),1960,,https://open.spotify.com/track/7GBPpRMtLyGA6svXQMNfIN,55,jazz
track,Don't Take Your Love From Me,292288,Catherine Russell,Harlem On My Mind,2016,https://p.scdn.co/mp3-preview/65466052b976acb61f599206b3e9a225c22e9279?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3PTD2eturmZsdedW6reT1p,55,jazz
track,In the Mood - Live,209573,Glenn Miller,The Glenn Miller Carnegie Hall Concert (Live),1939,https://p.scdn.co/mp3-preview/531b9d7fc05c730851c88386d9a3f5734eb21843?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/54h1RKrrFJDsNOfhwmqu9o,55,jazz
track,La vie en rose,227953,Laura Fygi,Jazz Love,2016,,https://open.spotify.com/track/5ShdF7P8hl40IhvhoTnVyx,55,jazz
track,Little Paradise,299506,Eliane Elias,Dance Of Time,2017,,https://open.spotify.com/track/7p3AeUfrHFKdBuyVTXwXKW,55,jazz
track,Mack the Knife,201466,Louis Armstrong,The Great American Songbook,1929,https://p.scdn.co/mp3-preview/d9d85f20ecf67dd2af7248b2f78ad649e1fa6a06?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0RNxWy0PC3AyH4ThH3aGK6,55,jazz
track,Nature Boy,173533,Nat King Cole,The Nat King Cole Story,1991,,https://open.spotify.com/track/2WMyu5IYgxEuCd6xgFgJrl,55,jazz
track,Song For My Father,438280,Horace Silver,Song For My Father,1999,,https://open.spotify.com/track/1CDBaGlisZlOJzvx88lL8A,55,jazz
track,Watermelon Man - Remastered,429266,Herbie Hancock,Takin' Off (Expanded Edition),1962,,https://open.spotify.com/track/38xcUjiTP1ivfb7ObwjyGA,55,jazz
track,"Mercy, Mercy, Mercy",313200,Cannonball Adderley,Jazz Profile: Cannonball Adderley,1997,,https://open.spotify.com/track/6NF8MZ2trxckVBr82pyyPt,54,jazz
track,'Round Midnight,193840,Thelonious Monk,"Genius Of Modern Music (Vol.1, Expanded Edition)",1951,,https://open.spotify.com/track/1wl5b2lw3YagQtZiYZbQWP,54,jazz
track,A Day In The Life,349906,Wes Montgomery,A Day In The Life,1967,,https://open.spotify.com/track/5FBf12F4ry9TXoZAvISu6F,54,jazz
track,All The Things You Are,169506,Dizzy Gillespie,Odyssey: 1945-1952,2002,,https://open.spotify.com/track/6LPqphk2rbt2i63bR2o247,54,jazz
track,Coffee Cold,205720,Galt MacDermot,Shapes of Rhythm/Woman Is Sweeter,2000,https://p.scdn.co/mp3-preview/f25e7453e3aa8f11321bd4461a93b58fe371c4e8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6MN6yRVriszuyAVlyF8ndB,54,jazz
track,Do You Really Want To Hurt Me,222320,Karen Souza,Karen Souza Essentials,2007,https://p.scdn.co/mp3-preview/bc2b4077273e9e9672922119f385dbe2a04d2e6c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0LPoUT1JqblTamBXpKXHtt,54,jazz
track,I Wanna Be Yours,183956,Arctic Monkeys,AM,2013,https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5XeFesFbtLpXzIVDNQP22n,92,chill/mellow
track,When I Was Your Man,213826,Bruno Mars,Unorthodox Jukebox,2012,https://p.scdn.co/mp3-preview/159fc05584217baa99581c4821f52d04670db6b2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh,88,chill/mellow
track,Call Out My Name,228373,The Weeknd,"My Dear Melancholy,",2018,,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN,88,chill/mellow
track,lovely (with Khalid),200185,"Billie Eilish, Khalid",lovely (with Khalid),2018,,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,88,chill/mellow
track,Night Changes,226600,One Direction,FOUR (Deluxe),2014,https://p.scdn.co/mp3-preview/359be833b46b250c696bbb64caa5dc91f2a38c6a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,87,chill/mellow
track,I'm Not The Only One,239316,Sam Smith,In The Lonely Hour,2014,,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,86,chill/mellow
track,Daddy Issues,260173,The Neighbourhood,Wiped Out!,2015,https://p.scdn.co/mp3-preview/d79918fba2888bf825a5edc938ce1f79ed12ff7b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,85,chill/mellow
track,All of Me,269560,John Legend,Love In The Future (Expanded Edition),2013,https://p.scdn.co/mp3-preview/29f542e5e8b4b6bb7e4e71a52bc3ff35b6b962ad?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,85,chill/mellow
track,7 rings,178626,Ariana Grande,"thank u, next",2019,,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,85,chill/mellow
track,Photograph,258986,Ed Sheeran,x (Deluxe Edition),2014,https://p.scdn.co/mp3-preview/d90f4e5f15d8ed411307945560b1db8cca6b253b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,85,chill/mellow
track,Sparks,227093,Coldplay,Parachutes,2000,https://p.scdn.co/mp3-preview/4ffce9684e191005c15ab6ce31540fcec78eaacf?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod,85,chill/mellow
track,everything i wanted,245425,Billie Eilish,everything i wanted,2019,,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,84,chill/mellow
track,The Scientist,309600,Coldplay,A Rush of Blood to the Head,2002,https://p.scdn.co/mp3-preview/cb283ce76eeee06a724b942d36a140cc088dd50f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,84,chill/mellow
track,Stay With Me,172723,Sam Smith,In The Lonely Hour,2014,,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,84,chill/mellow
track,Sign of the Times,340706,Harry Styles,Harry Styles,2017,https://p.scdn.co/mp3-preview/3f885fdef493aadb403fc2657a605d2f5623b111?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,84,chill/mellow
track,Paradise,278719,Coldplay,Mylo Xyloto,2011,https://p.scdn.co/mp3-preview/1039fd50eaca0a268a2378a6c9244bf85c8b961f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,84,chill/mellow
track,Only Love Can Hurt Like This,232893,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),2014,https://p.scdn.co/mp3-preview/0fbdfe1aa9aa59bcbf1e3f556ddcfa488430b1ac?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8,83,chill/mellow
track,Bored,180933,Billie Eilish,Bored,2017,,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ,83,chill/mellow
track,Falling,240133,Harry Styles,Fine Line,2019,https://p.scdn.co/mp3-preview/8d18a1a78e59131bf03cba65d124f803f5834ef6?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,83,chill/mellow
track,Fix You,295533,Coldplay,X&Y,2005,https://p.scdn.co/mp3-preview/4ee64ea0fcfc1e6142d3b1e76464e95834fa87dd?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q,83,chill/mellow
track,Story of My Life,245493,One Direction,Midnight Memories (Deluxe),2013,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg,83,chill/mellow
track,Young And Beautiful,236053,Lana Del Rey,Young And Beautiful,2013,,https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,83,chill/mellow
track,Thinking out Loud,281560,Ed Sheeran,x (Deluxe Edition),2014,https://p.scdn.co/mp3-preview/7b5d54ffb3c4e5c28adafe19532de22508d62851?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,83,chill/mellow
track,when the party's over,196077,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,83,chill/mellow
track,Just the Way You Are,220734,Bruno Mars,Doo-Wops & Hooligans,2010,https://p.scdn.co/mp3-preview/6d1a901b10c7dc609d4c8628006b04bc6e672be8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,82,chill/mellow
track,Always Remember Us This Way,210200,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),2018,,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,82,chill/mellow
track,Just Give Me a Reason (feat. Nate Ruess),242733,"Nate Ruess, P!nk",The Truth About Love,2012,https://p.scdn.co/mp3-preview/15d9c5b414a7bdd68492800e76ad51a3bc8db576?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1mKXFLRA179hdOWQBwUk9e,81,chill/mellow
track,Space Song,320466,Beach House,Depression Cherry,2015,https://p.scdn.co/mp3-preview/b816f29b11fb1aada1e4221fdc05dd0b31be01d2?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow,81,chill/mellow
track,Señorita,190799,"Camila Cabello, Shawn Mendes",Shawn Mendes (Deluxe),2019,,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,81,chill/mellow
track,See You Again (feat. Charlie Puth),229525,"Charlie Puth, Wiz Khalifa",See You Again (feat. Charlie Puth),2015,https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,81,chill/mellow
track,I Feel It Coming,269186,"Daft Punk, The Weeknd",Starboy,2016,,https://open.spotify.com/track/3dhjNA0jGA8vHBQ1VdD6vV,81,chill/mellow
track,Getaway Car,233626,Taylor Swift,reputation,2017,,https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW,81,chill/mellow
track,Delicate,232253,Taylor Swift,reputation,2017,,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,81,chill/mellow
track,A Thousand Years,285120,Christina Perri,A Thousand Years,2011,https://p.scdn.co/mp3-preview/be3f3ae6466123836bb05ce0a23a368c196e62f7?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl,80,chill/mellow
